3,3,2,10,10,10,2,3,3,3,3,3,3,3,3,2,1,14,5,5,5,5,14,13,14,5,5,5,5,5,7,5,1,1,13,1,13,1,13,1,13,13,13,14,13,1,13,1,0,0,1,1,13,10,10,2,3,3,3,3,3,3,3,3
2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,1,13,14,14,14,14,13,13,14,5,7,5,12,5,12,5,1,13,1,13,1,0,1,0,1,13,13,13,14,13,13,1,0,0,0,1,10,2,3,2,3,3,3,3,2,2,2,2
3,3,3,2,3,2,3,2,3,2,2,2,3,2,3,3,1,13,13,13,13,13,13,13,13,5,5,12,5,5,14,13,13,14,13,1,0,0,0,0,0,1,13,14,12,14,1,0,0,0,1,10,2,2,3,3,2,2,2,2,10,2,10,2
2,3,2,10,2,3,2,2,10,10,10,1,10,10,1,10,1,1,1,13,13,13,14,5,13,12,5,5,5,5,14,13,1,13,14,13,1,0,0,0,0,0,1,14,14,14,14,1,1,1,10,3,3,3,2,2,2,2,10,10,10,10,10,10
3,2,3,2,3,2,2,10,10,1,10,10,10,1,10,1,1,0,1,13,13,13,14,5,5,12,5,7,12,7,14,13,1,1,1,1,0,0,0,0,0,1,13,14,1,13,14,10,12,10,2,3,2,2,2,10,10,10,10,1,1,1,1,1
2,2,2,2,2,2,3,3,3,2,3,3,3,3,10,10,13,1,13,14,14,13,14,12,5,5,5,12,14,14,13,14,1,13,1,0,0,0,0,0,0,1,13,1,0,1,1,14,2,2,3,3,2,2,10,10,2,2,10,10,10,1,1,10
2,2,2,3,3,3,2,3,3,3,2,3,3,2,3,10,13,14,14,10,12,14,13,1,14,5,5,7,14,5,14,14,1,13,13,1,0,0,0,0,1,13,13,1,0,0,0,1,14,10,2,2,10,10,10,10,2,10,10,10,1,1,1,1
3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,2,14,14,12,14,14,14,13,13,14,14,12,5,13,13,13,13,13,14,13,13,1,0,0,1,13,14,1,0,0,0,0,0,1,10,10,10,10,10,10,10,10,1,1,10,10,10,10,1
2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,2,10,14,14,14,13,14,14,14,14,14,14,14,13,1,1,13,14,13,14,14,13,1,1,14,13,1,0,0,0,0,0,1,10,10,2,2,3,3,3,3,3,2,3,3,3,2,3,10
2,2,3,2,3,2,3,3,3,3,3,3,2,2,2,10,10,14,14,14,13,13,14,14,12,14,14,14,13,1,13,14,14,13,14,12,14,13,1,13,1,0,0,0,0,0,0,1,2,2,3,3,3,2,2,3,3,3,3,3,3,3,2,2
3,3,3,3,2,3,3,2,3,2,3,2,2,10,10,10,14,14,12,14,13,13,13,13,14,14,13,13,1,1,13,13,13,13,13,14,14,14,14,13,1,0,0,0,0,0,0,1,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,2
3,2,3,3,3,2,2,2,2,2,2,10,10,10,10,1,13,14,10,10,13,13,13,13,13,14,13,1,1,13,13,13,13,1,13,13,13,14,12,14,14,1,1,1,1,1,1,1,2,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3
2,2,2,2,2,2,2,10,10,10,10,10,1,10,1,10,13,14,14,12,14,13,13,13,13,13,13,1,0,1,1,13,13,1,1,13,13,14,14,7,7,7,3,7,7,3,7,7,2,3,3,3,3,3,2,3,3,2,2,2,3,2,3,2
10,10,10,10,10,10,10,1,10,1,10,1,10,10,10,1,13,13,13,14,14,13,13,13,14,14,13,1,0,1,13,14,1,1,13,13,1,7,3,7,7,7,3,7,7,3,7,7,10,2,3,2,3,2,2,2,3,10,2,10,10,10,10,10
1,10,1,10,1,10,1,10,10,10,2,3,3,3,2,10,13,13,13,13,14,14,14,14,14,14,13,1,0,0,1,13,1,14,14,7,7,5,3,7,7,7,3,7,5,3,7,7,10,10,2,2,2,2,2,2,10,10,10,1,10,1,10,1
10,10,10,10,10,10,10,2,2,3,3,3,3,3,2,10,1,13,13,13,13,14,14,12,14,13,1,1,1,1,1,13,14,1,12,12,5,5,2,5,5,5,2,5,5,2,5,7,10,2,3,2,3,2,3,10,10,10,1,10,1,10,3,3
10,2,2,3,2,2,3,3,3,3,3,3,2,3,3,2,1,1,1,1,13,13,13,14,14,13,13,13,14,14,13,1,13,1,1,13,12,12,2,12,12,5,2,12,5,2,5,5,2,3,3,3,3,3,3,3,3,2,10,10,10,2,3,3
10,10,2,2,3,3,3,2,3,3,2,2,2,2,3,2,1,1,1,1,13,13,13,13,14,13,1,1,1,1,1,1,13,1,0,1,13,13,10,13,12,12,10,12,12,2,5,5,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2
1,10,10,10,2,2,2,2,2,2,3,3,3,2,2,2,14,14,13,1,1,13,13,13,13,1,1,1,0,0,0,0,1,0,0,0,1,1,1,13,12,12,10,12,12,2,12,12,2,3,2,3,2,2,2,3,2,3,2,3,2,3,2,2
10,1,10,1,10,10,10,2,2,2,2,2,2,2,2,10,14,12,14,13,13,14,14,13,13,13,13,13,1,1,1,1,0,0,0,0,0,0,0,1,13,13,1,13,13,10,12,12,10,2,10,2,10,2,10,10,2,2,3,2,10,2,3,2
10,10,10,10,1,10,10,10,10,10,2,2,2,2,2,10,14,14,14,13,14,14,12,14,13,1,1,13,13,13,14,13,1,0,0,0,1,1,0,0,1,1,1,13,13,1,13,13,10,10,10,10,10,10,10,10,10,2,2,3,2,3,2,2
3,3,3,2,10,1,10,1,10,1,10,10,10,10,10,10,14,14,14,13,13,13,14,14,13,1,0,1,1,1,1,1,0,0,0,1,13,14,1,0,0,0,0,1,1,0,1,1,1,10,3,3,3,3,2,3,3,3,2,2,2,2,2,2
2,3,2,3,3,3,3,3,2,10,1,10,1,10,1,10,14,12,14,13,13,13,13,14,13,1,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,1,10,3,2,3,3,2,3,3,2,2,3,3,3,2,2,2
2,2,2,2,2,2,2,3,3,3,2,10,10,10,10,1,13,14,14,14,13,13,13,13,1,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,3
2,3,3,3,3,3,3,2,2,3,3,3,3,2,10,10,13,14,14,12,14,13,1,1,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,1,13,2,2,3,2,3,3,3,2,3,3,2,2,3,3,3,3
3,2,3,3,3,2,3,3,3,3,3,2,2,3,3,10,13,13,13,14,14,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,2,2,2,3,2,3,2,2,2,3,2,3,2,2
2,3,2,3,3,3,3,3,2,2,3,3,3,2,3,3,10,13,13,14,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,2,2,2,2,2,2,3,3,2,3,2,2,3
2,2,10,2,3,2,2,2,3,3,3,2,2,2,3,2,14,13,13,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,10,10,10,2,2,2,2,2,3,2,3,2,3
10,10,10,10,2,2,3,2,10,10,2,2,10,10,2,10,14,1,13,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,10,10,10,10,10,2,2,2,2,2,2,2
1,10,1,10,10,10,1,10,1,10,10,10,10,10,10,1,12,14,1,1,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,7,5,5,5,5,10,10,10,10,10,10,10,10
10,10,10,1,10,1,10,1,10,1,13,1,1,1,1,1,14,13,1,0,1,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,7,3,3,3,2,5,5,10,1,10,1,10,1,10
2,3,3,2,2,2,3,2,10,1,1,0,0,0,1,13,14,1,0,0,0,1,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,5,3,3,7,5,2,5,13,10,1,10,1,10,1
3,3,3,3,3,3,3,2,2,1,0,0,0,1,14,13,1,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,5,3,5,7,7,5,5,2,5,10,2,3,2,2,10
2,3,2,3,2,3,2,2,3,1,1,1,1,13,13,1,1,13,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,14,14,13,1,2,5,2,5,12,5,13,12,2,5,1,10,2,2,10,10
3,2,3,2,3,3,2,3,3,1,13,14,13,1,1,0,0,1,13,1,1,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,14,12,14,14,10,2,5,2,12,13,13,12,12,2,5,1,1,10,10,10,10
2,3,2,3,3,3,3,3,2,1,1,1,1,0,0,0,0,1,13,13,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,13,13,14,13,10,10,5,12,2,5,13,12,2,12,5,1,10,1,10,1,10
3,3,3,3,2,2,2,2,10,1,0,0,1,0,0,0,1,13,1,1,14,13,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,13,1,0,1,13,14,12,14,13,13,13,10,10,12,12,2,2,2,12,12,1,1,1,10,1,10,10
2,2,10,10,10,10,10,10,1,0,0,1,13,1,0,0,1,1,13,14,1,1,13,13,1,0,1,14,13,13,13,13,1,0,1,1,13,1,0,0,1,13,13,14,13,1,13,13,10,1,10,13,12,12,12,13,1,0,0,1,2,3,3,3
10,10,10,1,1,1,10,1,0,0,1,13,1,0,0,1,13,1,1,13,13,1,1,1,0,0,1,14,1,14,14,13,1,1,13,1,1,13,1,1,1,13,14,13,13,13,1,13,1,10,1,10,10,1,1,1,1,0,0,1,3,2,3,2
10,1,10,10,10,10,10,10,1,1,13,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,13,1,1,13,1,1,13,1,13,13,14,14,13,1,13,1,13,1,10,1,10,1,10,2,10,10,10,1,1,1,2,2,2,2
2,2,3,3,2,2,2,3,3,3,2,10,2,2,3,3,3,3,3,3,2,2,2,3,3,2,10,10,10,1,13,1,1,13,1,13,1,1,13,14,12,14,14,13,1,13,1,1,13,13,14,13,14,10,10,10,2,2,3,3,3,3,3,3
2,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,10,13,1,0,1,13,1,1,13,13,14,14,13,13,1,13,13,14,14,14,14,13,13,13,13,10,3,3,3,3,3,3,3,3,3
3,3,2,3,2,3,3,2,3,2,3,2,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,2,10,1,0,0,1,1,13,13,13,14,13,13,1,13,13,14,12,14,14,13,13,1,13,14,10,2,2,3,2,3,2,3,3,3
2,3,3,2,3,3,2,3,2,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,2,3,2,14,1,0,0,1,13,1,13,14,13,13,1,13,1,13,14,14,13,13,1,13,1,14,12,2,2,2,2,2,2,3,2,2,3
2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,10,10,10,10,10,10,2,2,2,2,10,13,1,0,1,13,1,1,14,12,14,14,13,1,13,13,14,13,13,1,0,1,13,14,14,10,2,10,2,10,2,2,2,2,2
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,10,10,10,10,10,10,13,1,0,1,1,1,1,13,14,13,13,1,13,14,14,14,13,1,13,1,1,13,14,13,1,10,10,10,10,10,10,10,10,10
10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,10,10,13,13,14,1,13,1,13,13,14,14,13,1,13,13,14,14,13,13,1,1,13,1,13,14,13,13,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,2,2,3,2,10,10,10,1,1,1,1,10,10,14,14,13,1,0,1,13,1,13,1,13,1,14,14,14,14,14,13,1,1,1,1,13,1,13,13,13,1,10,10,10,2,3,3,3,2
10,10,10,10,10,10,10,10,10,10,10,10,2,2,2,3,3,3,3,3,3,3,2,2,10,10,10,14,14,14,13,1,0,0,1,0,1,13,1,13,13,14,12,14,14,13,13,13,12,13,1,13,1,1,10,2,3,3,3,3,3,3,3,3
2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,10,14,14,14,13,1,0,1,13,1,13,13,14,14,14,14,14,13,13,13,14,14,14,14,13,10,10,2,3,2,3,3,3,3,2,2,2,2
2,3,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,2,2,2,2,2,2,2,10,10,13,14,14,14,1,1,13,1,13,1,14,12,14,14,13,13,13,13,13,14,14,13,13,10,10,2,2,3,3,2,2,2,2,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,14,14,14,14,1,1,0,1,13,14,14,14,13,13,13,1,13,1,13,13,13,10,10,3,3,3,2,2,2,2,10,10,10,10,10,10
10,10,2,2,3,3,3,3,2,10,2,2,10,10,10,1,1,1,1,1,1,10,1,10,1,10,13,14,10,12,14,10,1,0,1,13,13,14,14,14,14,13,13,13,1,13,1,13,10,10,2,3,2,2,2,10,10,10,10,1,1,1,1,1
10,2,2,2,2,2,2,2,2,2,2,2,10,10,1,10,10,10,10,1,10,1,10,1,10,1,13,13,13,14,14,14,1,1,0,1,13,13,14,12,14,14,13,14,13,1,13,1,10,2,3,3,2,2,10,10,2,2,10,10,10,1,1,10
10,10,2,10,10,10,10,10,10,10,10,10,10,1,10,10,1,1,1,10,1,1,1,10,1,13,13,13,13,13,14,14,1,13,1,0,1,1,14,14,13,13,13,13,14,1,13,13,14,10,2,2,10,10,10,10,2,10,10,10,1,1,1,1
10,10,10,10,1,10,1,10,1,10,1,10,1,10,1,1,1,1,10,1,1,1,10,1,12,14,13,13,13,13,14,14,1,1,13,1,1,13,14,13,13,13,1,1,13,13,1,10,10,10,10,10,10,10,10,10,10,1,1,10,10,10,10,1
2,10,10,10,14,14,12,14,13,13,13,13,14,14,14,14,13,1,13,14,14,13,13,14,14,13,14,14,13,13,13,1,0,0,1,13,13,13,14,13,1,13,13,13,10,10,10,2,3,3,3,3,3,3,3,3,3,2,10,2,3,3,3,3
3,3,2,10,10,14,10,10,13,13,13,14,14,12,14,14,13,13,14,10,12,14,14,10,12,14,13,14,14,13,1,13,1,1,13,13,1,1,13,13,13,1,13,1,10,2,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,2
2,3,2,10,13,14,14,12,14,13,13,13,13,14,14,14,13,13,13,14,14,13,13,14,14,13,13,14,12,14,13,13,1,1,14,1,13,13,14,13,13,13,13,13,10,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,3,2,3,3
2,2,10,10,10,10,10,14,14,10,10,10,10,14,14,12,14,13,13,14,14,13,13,13,13,13,1,13,14,14,13,1,1,14,13,10,10,10,10,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2
10,10,10,10,10,2,3,3,3,3,3,2,10,10,10,14,14,13,14,10,12,14,13,1,13,1,13,1,13,14,1,13,1,10,10,10,2,3,3,3,3,3,2,10,10,10,10,10,10,10,2,2,10,10,2,2,10,2,2,2,2,2,2,10
10,10,10,2,2,2,2,3,3,2,3,2,2,3,2,10,13,13,13,13,14,14,13,13,1,13,13,13,13,13,1,1,13,10,2,2,2,2,3,2,3,2,2,2,2,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,2,2,3,2,3,3,2,3,2,3,3,3,3,10,10,1,1,13,13,14,13,1,13,13,14,14,14,1,0,0,1,10,2,2,3,3,2,3,3,3,2,3,2,2,2,10,2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1
2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,10,10,13,13,1,13,14,13,1,13,14,14,12,14,13,1,0,1,10,2,3,3,3,3,2,2,3,3,3,3,3,3,2,2,10,2,10,10,10,10,10,10,10,1,1,10,10,1,0
3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,10,14,13,13,13,13,14,13,1,1,13,13,14,14,13,1,0,1,10,2,3,2,3,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,10,10,10,10,1,1,10,1
2,3,2,3,2,3,3,2,3,3,3,2,3,2,10,10,14,13,13,14,14,12,14,13,1,1,13,13,14,13,1,0,1,10,2,2,3,3,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,10,10,10,10,1,10
3,2,3,2,3,3,2,3,3,3,2,3,2,10,10,10,14,13,1,13,13,14,14,13,13,1,13,13,14,13,1,0,1,10,10,2,2,2,3,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,2,10,1,10,1
2,3,2,3,3,3,3,3,3,2,2,2,10,10,10,10,14,13,13,13,13,13,14,13,1,1,13,13,13,1,0,0,0,1,10,10,2,2,2,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,2,3,2,10,10,1,10
3,3,3,3,2,2,2,2,10,10,10,10,10,10,10,10,13,13,13,14,14,14,14,13,1,0,1,1,1,0,0,0,0,1,10,10,10,10,10,10,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,10,10,10,1
2,2,10,10,10,10,10,10,10,10,10,1,10,1,10,14,14,13,14,14,12,14,13,1,0,0,0,0,0,0,0,0,0,0,1,10,1,10,10,10,10,10,10,10,10,10,2,2,2,2,2,2,10,10,10,10,2,2,10,10,10,10,1,10
10,10,10,1,1,1,10,1,1,1,10,10,1,10,10,14,12,13,13,13,14,14,13,1,0,0,0,0,0,0,0,0,0,1,10,1,10,10,1,1,1,10,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,10,1
1,1,10,10,10,10,10,10,10,10,10,1,10,10,10,14,14,13,13,13,14,14,13,13,1,0,0,0,0,0,0,0,0,1,10,10,1,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,10,1,10,10,1,10,1,10,10,10,10
3,3,3,3,3,3,2,2,2,3,3,2,10,10,10,14,14,14,13,14,14,12,14,13,1,0,0,0,0,0,0,0,0,1,10,10,2,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,10,2,3,3,3,2,2,2,3,3,3,2
3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,10,13,12,14,13,13,14,14,13,1,0,0,0,0,0,0,0,1,10,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,2
3,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,10,14,13,13,13,13,14,14,13,1,0,0,0,0,0,0,1,10,2,2,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3
3,3,2,3,2,3,2,2,2,2,2,2,2,3,2,2,10,13,14,14,13,13,14,14,13,13,1,0,0,0,0,0,1,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,3,2
2,2,2,2,2,10,10,10,10,10,10,2,2,2,2,10,13,14,10,12,14,14,14,12,14,13,1,0,0,0,0,0,1,10,10,2,2,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,3,2,3,2
10,10,10,10,1,1,1,1,1,1,10,10,10,10,10,10,13,13,14,14,13,13,13,14,14,13,1,0,0,0,0,0,0,1,10,10,10,10,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,1,1,1,1,1,1,1,1,1,1,10,1,10,10,12,14,13,13,13,13,13,13,13,14,13,1,1,1,0,0,0,0,0,1,1,10,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10
2,3,3,3,2,10,10,10,1,1,1,1,10,10,13,14,14,13,13,13,13,13,13,13,14,14,14,13,13,1,0,0,0,0,0,0,1,1,1,1,10,10,10,2,3,3,3,2,2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,2,2,10,10,10,13,13,13,14,13,1,1,1,1,1,13,14,14,12,14,13,1,0,0,0,0,0,1,10,10,2,2,3,3,3,3,3,3,3,3,3,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10
2,2,2,2,3,3,3,3,3,2,2,2,10,14,14,13,13,1,14,1,0,0,1,13,13,13,14,14,13,1,0,0,0,0,1,10,2,2,2,3,3,3,3,3,2,2,3,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2
10,10,10,10,2,2,2,2,2,2,2,10,10,14,12,14,13,1,13,13,1,0,1,13,13,13,13,14,13,1,0,0,0,0,1,10,10,2,2,2,2,2,2,2,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,3,2
10,10,10,10,10,10,10,10,10,10,10,10,10,13,14,14,13,1,1,14,1,0,0,1,13,13,13,13,1,0,0,0,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,1,1,1,1,1,1,10,1,10,10,10,13,13,13,13,1,0,1,13,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,10,10,10,1,10,1,1,1,1,1,1,1,1,10,10,10,2,2,10,2,2,3,3,2,2,2,10,10
SpriteSpeccyBlock,0,24,8
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1,7,0,1
SpriteAttribs,0,0,0,0
SpriteDataOffSet,&180
eof
